,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
40919,40919,40919,40919,40919,41327,1135,1431457069958303745,1431250102992187399,1630120935000.0,2021-08-27 23:22:15,-400,,@OGPoutyMcgee  https://t.co/L4RBdXq6Il,und,[],[],4498903702,4498903702,evanbrash75,The Brash,5,23,https://twitter.com/evanbrash75/status/1431457069958303745,[],['https://pbs.twimg.com/tweet_video_thumb/E92Ol43WUAYIitx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92Ol43WUAYIitx.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
14836,14836,14836,14836,14836,15002,940,1431266992279916544,1431266992279916544,1630075617000.0,2021-08-27 10:46:57,-400,,Ronaldo coming to get the #7 shirt off Cavani #MUFC  https://t.co/ZlZKsCzrDR,en,['mufc'],[],311775961,311775961,Jaytoven__,Jây™,5,10,https://twitter.com/Jaytoven__/status/1431266992279916544,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhvFcXEAsgVjA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhvFcXEAsgVjA.jpg,False,0,0,0,https://twitter.com/unitedstandmufc/status/1431258733796073477,.gif,,,,,,,[],,,,,Ronaldo coming to get the 7 shirt off Cavani MUFC,False,10
36541,36541,36541,36541,36541,36917,742,1431435047903629314,1431435047903629314,1630115684000.0,2021-08-27 21:54:44,-400,,Let's gooooo @JennaWenaas!  A pair of kills from the sophomore ties us back up at 18.  https://t.co/4OEvOfPVkM,en,[],[],49665751,49665751,GopherVBall,Minnesota Volleyball,5,21,https://twitter.com/GopherVBall/status/1431435047903629314,[],['https://pbs.twimg.com/tweet_video_thumb/E916ierWUAAx2Pw.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916ierWUAAx2Pw.jpg,False,4,0,0,,.gif,,,,,,,[],,,,,Let's gooooo ! A pair of kills from the sophomore ties us back up at 18.,False,16
14064,14064,14064,14064,14064,14222,160,1431267061565640720,1431264290573533196,1630075633000.0,2021-08-27 10:47:13,-400,,@babylonmanips @Luke5SOS @5SOS  https://t.co/YMrvwr2UlL,und,[],[],1181576023630123008,1181576023630123008,seikowesorolex,jade,5,10,https://twitter.com/seikowesorolex/status/1431267061565640720,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhzIgXEAMl9Dj.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhzIgXEAMl9Dj.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'babylonmanips', 'name': '-B 🀄', 'id': '1211700077103763456'}, {'screen_name': 'Luke5SOS', 'name': 'Luke Hemmings', 'id': '403245020'}]",,,,,,True,0
2737,2737,2737,2737,2737,2767,749,1431097855867977732,1431083242099183622,1630035292000.0,2021-08-26 23:34:52,-400,,@Sneegsnag share?  https://t.co/Xc2oNEmwrz,en,[],[],1348771586430521344,1348771586430521344,crunchispog,c ru n c h,4,23,https://twitter.com/crunchispog/status/1431097855867977732,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH6ayVIAETOTT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH6ayVIAETOTT.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Sneegsnag', 'name': 'YEP', 'id': '538659963'}]",,,,,share?,True,1
25117,25117,25117,25117,25117,25390,1259,1431338290167287811,1431225466216755206,1630092616000.0,2021-08-27 15:30:16,-400,,@JLoveEnjoyer @iam_johnw2  https://t.co/j3MrNU6rbG,und,[],[],853078306094276609,853078306094276609,Kyriebeliever,Jayden,5,15,https://twitter.com/Kyriebeliever/status/1431338290167287811,[],['https://pbs.twimg.com/tweet_video_thumb/E90ilaxXIAUGw3Z.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ilaxXIAUGw3Z.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'JLoveEnjoyer', 'name': '🎄🎁Max⛄️❄️', 'id': '1422401036799684639'}]",,,,, johnw2,True,1
31990,31990,31990,31990,31990,32324,163,1431403965535694852,1431393329711824898,1630108274000.0,2021-08-27 19:51:14,-400,,@tvglobo A única campeã possível @gloriagroove  https://t.co/EdPausVBUF,pt,[],[],1208298050067800065,1208298050067800065,Jefftedchevir_,Jefft Beffi,5,19,https://twitter.com/Jefftedchevir_/status/1431403965535694852,[],['https://pbs.twimg.com/tweet_video_thumb/E91eUGyXoAES-Bp.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eUGyXoAES-Bp.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'tvglobo', 'name': 'TV Globo em 🏠', 'id': '18219976'}]",,,,,A única campeã possível,True,4
18342,18342,18342,18342,18342,18552,463,1431287875463782408,1431131680782360577,1630080596000.0,2021-08-27 12:09:56,-400,,@ForrestComics True!!! They will just tell you and you are like  https://t.co/h4RHK9IwQW,en,[],[],1707470617,1707470617,Sourcandaiii,Sofft &Showered bpoc,5,12,https://twitter.com/Sourcandaiii/status/1431287875463782408,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0u0NXsAAk1yZ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0u0NXsAAk1yZ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ForrestComics', 'name': '🌿plant parent🌿', 'id': '325004851'}]",,,,,True!!! They will just tell you and you are like,True,10
48862,48862,48862,48862,48862,49361,1142,1431516510959271940,1431516510959271940,1630135107000.0,2021-08-28 03:18:27,-400,, https://t.co/sfLmo9BEye,und,[],[],1393916595731238912,1393916595731238912,_sunvemberr,L ; YOY1stWin,6,3,https://twitter.com/_sunvemberr/status/1431516510959271940,[],['https://pbs.twimg.com/tweet_video_thumb/E93EqmqVcAAwaqa.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93EqmqVcAAwaqa.jpg,False,0,0,1,,.gif,,,,,,,[],,,,,,False,0
10411,10411,10411,10411,10411,10524,474,1431231316977012738,1431230418741653511,1630067111000.0,2021-08-27 08:25:11,-400,,@L_higeki I love you L!!!!💗💗💗💗💗💗😭😭😭😭😭😭😭😭💗💗💗💗💗💗💗💗💗💗💗The best gift I have ever received  https://t.co/bq1ZojmpB1,en,[],[],1163117429980983296,1163117429980983296,KuoShr,Guard(警衛),5,8,https://twitter.com/KuoShr/status/1431231316977012738,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBSpvVkAI8KXk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBSpvVkAI8KXk.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'L_higeki', 'name': 'Lの悲劇', 'id': '721306249338290176'}]",,,,, higeki I love you L!!!!💗💗💗💗💗💗😭😭😭😭😭😭😭😭💗💗💗💗💗💗💗💗💗💗💗The best gift I have ever received,True,11
21364,21364,21364,21364,21364,21599,1492,1431307619617157128,1431295027330826248,1630085303000.0,2021-08-27 13:28:23,-400,,@Gfunkera86 @PunkHot10 @utility_maxi @beaniemaxi @MetaHero_ @pixelvault_ @punkscomic @tropoFarmer @VGFreakXBL GFunk as we all scramble our brains trying to figure out what to do with @pixelvault_ game theory.  https://t.co/18tFIO8vSc,en,[],[],94457461,94457461,TheMatthewA,Matthew A Brown,5,13,https://twitter.com/TheMatthewA/status/1431307619617157128,[],['https://pbs.twimg.com/tweet_video_thumb/E90Gr-6XEAIR33L.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Gr-6XEAIR33L.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'Gfunkera86', 'name': 'GFunk.eth', 'id': '164164843'}, {'screen_name': 'PunkHot10', 'name': 'Joey Charts', 'id': '1359426937370906624'}, {'screen_name': 'utility_maxi', 'name': 'Bored Ape Diddy Kong NFT', 'id': '1345967170212270080'}, {'screen_name': 'beaniemaxi', 'name': 'Beanie', 'id': '1351139954525696005'}, {'screen_name': 'MetaHero_', 'name': 'MetaHero Universe 💫', 'id': '1404142005253328897'}, {'screen_name': 'pixelvault_', 'name': 'Pixel Vault', 'id': '1228815654830125060'}, {'screen_name': 'punkscomic', 'name': 'PUNKS Comic', 'id': '1388172022367330307'}, {'screen_name': 'tropoFarmer', 'name': 'tropoFarmer 🚽🍌', 'id': '16273846'}, {'screen_name': 'VGFreakXBL', 'name': 'vgf.eth', 'id': '916333718628794368'}]",,,,, maxi     GFunk as we all scramble our brains trying to figure out what to do with   game theory.,True,18
17111,17111,17111,17111,17111,17310,1234,1431270966915706885,1431264399721910278,1630076564000.0,2021-08-27 11:02:44,-400,,@iiSamiXO Nah you tweakin  https://t.co/w9Bx5NMhiE,en,[],[],775943445839872000,775943445839872000,hadi_0015,هادي,5,11,https://twitter.com/hadi_0015/status/1431270966915706885,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlWhrXIAMHSbQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlWhrXIAMHSbQ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'iiSamiXO', 'name': 'Sami XO', 'id': '1336684934124236801'}]",,,,,Nah you tweakin,True,3
13336,13336,13336,13336,13336,13484,1427,1431244540145512453,1431153982483927040,1630070264000.0,2021-08-27 09:17:44,-400,,@LozzaFox  https://t.co/Mj8HXlQxi1,und,[],[],1149267293110755329,1149267293110755329,PaulJam50,Paul Allen,5,9,https://twitter.com/PaulJam50/status/1431244540145512453,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNUegX0AAQEbG.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNUegX0AAQEbG.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
28447,28447,28447,28447,28447,28752,596,1431373780341899264,1431300335910404104,1630101077000.0,2021-08-27 17:51:17,-400,,@lodeale2 😉salud !!!  https://t.co/ru17fJlXMH,es,[],[],1403192937140441088,1403192937140441088,marianoh79,Marianoh79,5,17,https://twitter.com/marianoh79/status/1431373780341899264,[],['https://pbs.twimg.com/tweet_video_thumb/E91C3AOXIAUYCSP.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C3AOXIAUYCSP.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'lodeale2', 'name': 'Alejandra', 'id': '114578211'}]",,,,,😉salud !!!,True,2
17811,17811,17811,17811,17811,18017,1941,1431270904533639173,1431270904533639173,1630076550000.0,2021-08-27 11:02:30,-400,, https://t.co/lyHMw49DBy,und,[],[],2848801675,2848801675,GegarJohor,GegarJohor,5,11,https://twitter.com/GegarJohor/status/1431270904533639173,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlS-9VIAkRTMQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlS-9VIAkRTMQ.jpg,False,0,0,0,https://twitter.com/juanbudiman/status/1431269199083499524,.gif,,,,,,,[],,,,,,False,0
11595,11595,11595,11595,11595,11725,1675,1431231170272849921,1431221282826186756,1630067076000.0,2021-08-27 08:24:36,-400,,@raaafaeellee GOD I SWEAR IM GONNA CRY  https://t.co/mC4evmegH7,en,[],[],779633888570200064,779633888570200064,veryoghurt,angela,5,8,https://twitter.com/veryoghurt/status/1431231170272849921,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBKUhUYAI2UGX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBKUhUYAI2UGX.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'raaafaeellee', 'name': 'REIN', 'id': '4731451339'}]",,,,,GOD I SWEAR IM GONNA CRY,True,6
21134,21134,21134,21134,21134,21368,1261,1431307639778996224,1431307398283677696,1630085308000.0,2021-08-27 13:28:28,-400,,@stevuckys and the damage is done  https://t.co/nACbajW0vG,en,[],[],1359329904337162246,1359329904337162246,hunnamgadiot,fairy 🦦,5,13,https://twitter.com/hunnamgadiot/status/1431307639778996224,[],['https://pbs.twimg.com/tweet_video_thumb/E90GtYzVUAAM9z8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GtYzVUAAM9z8.jpg,False,0,1,0,,.gif,,,,,,,"[{'screen_name': 'stevuckys', 'name': ""charlie, ray smith's gf"", 'id': '1315442643065864198'}]",,,,,and the damage is done,True,5
33375,33375,33375,33375,33375,33719,1558,1431403791383891973,1431396541324009472,1630108232000.0,2021-08-27 19:50:32,-400,,@UDontKnowCalvin @212surf 👀👀👀👀  https://t.co/nABHJKMasP,und,[],[],64255344,64255344,davidsingletary,David Singletary,5,19,https://twitter.com/davidsingletary/status/1431403791383891973,[],['https://pbs.twimg.com/tweet_video_thumb/E91eKMxVUAMtzBz.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eKMxVUAMtzBz.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'UDontKnowCalvin', 'name': 'KING ALREADY', 'id': '758463787007676416'}, {'screen_name': '212surf', 'name': 'RON ♍️ BELLAMY', 'id': '837091656864264192'}]",,,,,👀👀👀👀,True,1
15229,15229,15229,15229,15229,15399,1337,1431266957932777473,1431266957932777473,1630075609000.0,2021-08-27 10:46:49,-400,,Manchester United ruining all the fun..  https://t.co/Nzbg1rVV54,en,[],[],241517731,241517731,Bigtunaaa,theo,5,10,https://twitter.com/Bigtunaaa/status/1431266957932777473,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhtTfXoAYu4vb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhtTfXoAYu4vb.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Manchester United ruining all the fun..,False,6
10764,10764,10764,10764,10764,10880,830,1431231271406034945,1431224838446895106,1630067100000.0,2021-08-27 08:25:00,-400,,@UHP98 لسى عندهم الظاهره هههههههههههههههههههههه  https://t.co/5PVe4rjiim,ar,[],[],2405552645,2405552645,AFAL_04,﮼عبدالاله,5,8,https://twitter.com/AFAL_04/status/1431231271406034945,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBQBhWYAIFYEd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBQBhWYAIFYEd.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'UHP98', 'name': 'professor', 'id': '1618529246'}]",,,,,لسى عندهم الظاهره هههههههههههههههههههههه,True,4
33490,33490,33490,33490,33490,33834,1673,1431403777047859207,1431384511636549638,1630108229000.0,2021-08-27 19:50:29,-400,,@vikingsMNtweet @Vikings @dalvincook  https://t.co/ycIdMGFroV,und,[],[],1239223034021642240,1239223034021642240,TreyTay51,Tayasir ahmed,5,19,https://twitter.com/TreyTay51/status/1431403777047859207,[],['https://pbs.twimg.com/tweet_video_thumb/E91eJRMWEAgwmtp.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eJRMWEAgwmtp.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'vikingsMNtweet', 'name': 'State of the Vikings', 'id': '4618203517'}, {'screen_name': 'Vikings', 'name': 'Minnesota Vikings', 'id': '25545388'}]",,,,,,True,0
8186,8186,8186,8186,8186,8278,235,1431208892269268995,1431208892269268995,1630061765000.0,2021-08-27 06:56:05,-400,, https://t.co/ud8sD4SjM9,und,[],[],114184506,114184506,leopoldoquezada,Leopoldo Quezada Ruz,5,6,https://twitter.com/leopoldoquezada/status/1431208892269268995,[],['https://pbs.twimg.com/tweet_video_thumb/E9ys5YMXMAc3orr.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ys5YMXMAc3orr.jpg,False,0,0,0,https://twitter.com/cesarleivarubio/status/1431016748820611080,.gif,,,,,,,[],,,,,,False,0
46817,46817,46817,46817,46817,47290,1072,1431499204170420232,1431492657772105731,1630130980000.0,2021-08-28 02:09:40,-400,,@MK7Rnie  https://t.co/zZf0yXih1e,und,[],[],2536437101,2536437101,BigMesh13,Mesh,6,2,https://twitter.com/BigMesh13/status/1431499204170420232,[],['https://pbs.twimg.com/tweet_video_thumb/E920788VUAAEXEL.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E920788VUAAEXEL.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
25135,25135,25135,25135,25135,25408,1277,1431338288653258752,1431336922119540742,1630092615000.0,2021-08-27 15:30:15,-400,,@P7RKJIMlN purrrr  https://t.co/CToiYyvvMX,und,[],[],1368193732902871045,1368193732902871045,foreverthingoes,inzy,5,15,https://twitter.com/foreverthingoes/status/1431338288653258752,[],['https://pbs.twimg.com/tweet_video_thumb/E90ilTlWEAYkxzZ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ilTlWEAYkxzZ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'P7RKJIMlN', 'name': '🐆💗', 'id': '1345072017310007296'}]",,,,,purrrr,True,1
47277,47277,47277,47277,47277,47757,1539,1431499103977054210,1431491937131958276,1630130957000.0,2021-08-28 02:09:17,-400,,@AlejandroZelay9  https://t.co/uqQdgfMyFx,und,[],[],1416068817659256842,1416068817659256842,KathyaC266,Kathya Castillo,6,2,https://twitter.com/KathyaC266/status/1431499103977054210,[],['https://pbs.twimg.com/tweet_video_thumb/E92017PWYAouYkQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92017PWYAouYkQ.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
188,188,188,188,188,191,191,1431097924960890880,1431096488436895744,1630035308000.0,2021-08-26 23:35:08,-400,,@AdharaGE 😅😅😅😅😅  https://t.co/Up9ppT2Ipd,und,[],[],1405381794074083328,1405381794074083328,Lycan7keops1,Christian Paul LR,4,23,https://twitter.com/Lycan7keops1/status/1431097924960890880,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-VTXMAUUgrH.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-VTXMAUUgrH.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'AdharaGE', 'name': 'Miss Potter⚡🎶🇪🇨', 'id': '548887474'}]",,,,,😅😅😅😅😅,True,1
30609,30609,30609,30609,30609,30932,773,1431379773675098114,1431379773675098114,1630102506000.0,2021-08-27 18:15:06,-400,,오늘도 좋은 하루 보내〰️💙  https://t.co/4w42gGVvvi,ko,[],[],1292433619286257664,1292433619286257664,Barley0610,보리,5,18,https://twitter.com/Barley0610/status/1431379773675098114,[],['https://pbs.twimg.com/tweet_video_thumb/E91ITRGVUAM0JM0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91ITRGVUAM0JM0.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,오늘도 좋은 하루 보내〰️💙,False,4
5240,5240,5240,5240,5240,5303,1267,1431145520848941058,1431145161279426563,1630046656000.0,2021-08-27 02:44:16,-400,,@leah_j16 no sol?  https://t.co/QafRPTuvi7,es,[],[],1379575404499984388,1379575404499984388,kiiwi____,is a concept,5,2,https://twitter.com/kiiwi____/status/1431145520848941058,[],['https://pbs.twimg.com/tweet_video_thumb/E9xzQwPWYAU-Hjk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xzQwPWYAU-Hjk.jpg,False,0,1,0,,.gif,,,,,,,"[{'screen_name': 'leah_j16', 'name': 'leah jasnotfuckinganyonebutmine', 'id': '755222992301555714'}]",,,,, j16 no sol?,True,3
45963,45963,45963,45963,45963,46428,210,1431499384794066948,1431499384794066948,1630131023000.0,2021-08-28 02:10:23,-400,,boa noite moots  https://t.co/6TAuLduldL,pt,[],[],1348503415194873856,1348503415194873856,lawlietdate,lissa :D,6,2,https://twitter.com/lawlietdate/status/1431499384794066948,[],['https://pbs.twimg.com/tweet_video_thumb/E921GXWX0AIFHgI.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E921GXWX0AIFHgI.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,boa noite moots,False,3
44526,44526,44526,44526,44526,44978,774,1431481710013714434,1431463407417532419,1630126809000.0,2021-08-28 01:00:09,-400,,@XxKaiAkXx  https://t.co/wqRDiKeAPh,und,[],[],901816322589421568,901816322589421568,KaitoNolan,Kaito Nolan,6,1,https://twitter.com/KaitoNolan/status/1431481710013714434,[],['https://pbs.twimg.com/tweet_video_thumb/E92lBqvXEAEGGkx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92lBqvXEAEGGkx.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
22957,22957,22957,22957,22957,23206,1088,1431319462175809550,1431239488383107078,1630088127000.0,2021-08-27 14:15:27,-400,,@ENCHANTIINGTAe @LnkArmy  https://t.co/RXAQ2JSvYT,und,[],[],97530285,97530285,honigmaroni,honigmaroni ⁷ ⟭⟬ 💜 ⟬⟭ 🧈🍑,5,14,https://twitter.com/honigmaroni/status/1431319462175809550,[],['https://pbs.twimg.com/tweet_video_thumb/E90RdaXWEAEDX2Q.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RdaXWEAEDX2Q.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ENCHANTIINGTAe', 'name': 'shannon⁷', 'id': '1219241037547343873'}]",,,,,,True,0
29823,29823,29823,29823,29823,30137,1981,1431373613614178307,1430874036444278785,1630101037000.0,2021-08-27 17:50:37,-400,,@benp7777 Could be over for them if I have any say in this matter  https://t.co/9y3FPQfWxh,en,[],[],1402383513983373313,1402383513983373313,LisaCam15301975,Lisa Cameron,5,17,https://twitter.com/LisaCam15301975/status/1431373613614178307,[],['https://pbs.twimg.com/tweet_video_thumb/E91CtZ3WEAMCu29.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91CtZ3WEAMCu29.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'benp7777', 'name': 'Prof B ....☺', 'id': '2843926112'}]",,,,,Could be over for them if I have any say in this matter,True,13
28330,28330,28330,28330,28330,28634,478,1431373793222660099,1431370159705530380,1630101080000.0,2021-08-27 17:51:20,-400,,@ChrisWheatley_  https://t.co/uNBjwouUsW,und,[],[],95182014,95182014,arungooner5,AG,5,17,https://twitter.com/arungooner5/status/1431373793222660099,[],['https://pbs.twimg.com/tweet_video_thumb/E91C39MXsAExGC7.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C39MXsAExGC7.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, ,False,0
1436,1436,1436,1436,1436,1451,1451,1431097758413377539,1431097758413377539,1630035268000.0,2021-08-26 23:34:28,-400,,"@TokuTomo1017 ご参加ありがとうございます😃  結果は… ごめんなさい、ハズレです😢  8/29(日)まで毎日チャレンジ‼️  そして！ Instagramでも同時開催中🌈 フォローしてキャンペーン投稿をいいねすると、ニトリ商品券2,000円分が抽選で当たる😍  詳細▶ https://t.co/CXSDnNFcmr  https://t.co/B4ncN6rr0H",ja,[],[],911047687679516672,911047687679516672,NitoriOfficial,NITORI,4,23,https://twitter.com/NitoriOfficial/status/1431097758413377539,['https://bit.ly/3zGXunA?t=1630035268609'],['https://pbs.twimg.com/tweet_video_thumb/E9t21e-XMAIlHaU.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9t21e-XMAIlHaU.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"ご参加ありがとうございます😃 結果は… ごめんなさい、ハズレです😢 8/29(日)まで毎日チャレンジ‼️ そして！ Instagramでも同時開催中🌈 フォローしてキャンペーン投稿をいいねすると、ニトリ商品券2,000円分が抽選で当たる😍 詳細▶",False,8
